filename,counts,total,avg_conf,grade,badge_color,total_value,breakdown
84_jpg.rf.9d0b44c6b837a76fa6f413c5a4b1f1bb.jpg,"{'dry': 1, 'green': 0, 'tender': 0}",1,0.8353785276412964,Grade A (Mature Dry),#2e7d32,35.0,"{'dry': {'count': 1, 'rate': 35.0, 'subtotal': 35.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
094_jpg.rf.a2b00b86e068c19634c00bef0c3f6b54.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8836965560913086,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
105_jpg.rf.0a831c1f7910d2cebc2a79ec6677aed1.jpg,"{'dry': 0, 'green': 1, 'tender': 0}",1,0.8996185064315796,Grade B (Fresh Green),#1565c0,28.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
131_jpg.rf.859d65c0024a682f5f482cf83ad78feb.jpg,"{'dry': 0, 'green': 1, 'tender': 0}",1,0.8820917010307312,Grade B (Fresh Green),#1565c0,28.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
503_jpg.rf.9cb32c1b22f1a465a62cc09d8d76d701.jpg,"{'dry': 1, 'green': 0, 'tender': 0}",1,0.8962807655334473,Grade A (Mature Dry),#2e7d32,35.0,"{'dry': {'count': 1, 'rate': 35.0, 'subtotal': 35.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
511_jpg.rf.8606bbca97de808f8eba0bc29e647739.jpg,"{'dry': 0, 'green': 1, 'tender': 0}",1,0.8606986403465271,Grade B (Fresh Green),#1565c0,28.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
512_jpg.rf.aae4cdc418689324dcad198efe12ed9d.jpg,"{'dry': 2, 'green': 0, 'tender': 0}",2,0.9014184176921844,Grade A (Mature Dry),#2e7d32,70.0,"{'dry': {'count': 2, 'rate': 35.0, 'subtotal': 70.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
515_jpg.rf.62507b976429c29519f16e5eaf3197f9.jpg,"{'dry': 1, 'green': 1, 'tender': 0}",2,0.5813297927379608,Grade B Mixed (Green Dominant),#1565c0,63.0,"{'dry': {'count': 1, 'rate': 35.0, 'subtotal': 35.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
534_jpg.rf.3662e186d5a4c86278f2554c5fe5d0f8.jpg,"{'dry': 0, 'green': 1, 'tender': 0}",1,0.8252273201942444,Grade B (Fresh Green),#1565c0,28.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
537_jpg.rf.c36458cd08875b3d897b5dd675cb76e1.jpg,"{'dry': 0, 'green': 1, 'tender': 0}",1,0.8544629812240601,Grade B (Fresh Green),#1565c0,28.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 1, 'rate': 28.0, 'subtotal': 28.0}, 'tender': {'count': 0, 'rate': 40.0, 'subtotal': 0.0}}"
538_jpg.rf.59af5a9252c738c2f048c8aef95340bc.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8847419023513794,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
606_jpg.rf.bcb87978f168cb419778be0dede5aac7.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.7918678522109985,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
613_jpg.rf.dbf55b4e2bd013c6413c709ce72a9419.jpg,"{'dry': 0, 'green': 0, 'tender': 2}",2,0.6393292099237442,Grade C (Tender Water),#e65100,80.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 2, 'rate': 40.0, 'subtotal': 80.0}}"
652_jpg.rf.7dcf7303af7c3047721e9617facee580.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8704597353935242,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
663_jpg.rf.906dde766b02aca3266f265de29b75fb.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.9076544642448425,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
696_jpg.rf.11bd336d1f86f5ba71ae27887a414e04.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8563157916069031,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
713_jpg.rf.5b815bd6bdf3b29074453947269bb20f.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8568193912506104,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
719_jpg.rf.8f001b3faf658293c2d19111a385f3f8.jpg,"{'dry': 0, 'green': 0, 'tender': 2}",2,0.7117803990840912,Grade C (Tender Water),#e65100,80.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 2, 'rate': 40.0, 'subtotal': 80.0}}"
720_jpg.rf.1c6c5e5c34865846dfc4dba006a93043.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8890116214752197,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
721_jpg.rf.4d0734c31e6de0559b311e9f3482334f.jpg,"{'dry': 0, 'green': 0, 'tender': 5}",5,0.7984266400337219,Grade C (Tender Water),#e65100,200.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 5, 'rate': 40.0, 'subtotal': 200.0}}"
727_jpg.rf.be0b1d765a5e32bde439e21cbed69f70.jpg,"{'dry': 0, 'green': 0, 'tender': 2}",2,0.5789063274860382,Grade C (Tender Water),#e65100,80.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 2, 'rate': 40.0, 'subtotal': 80.0}}"
729_jpg.rf.2dbd1c53108b0e81997f4587823837c3.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8951103687286377,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
731_jpg.rf.1cf0551decaa94b3946c94647b08bcf9.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.7153432965278625,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
740_jpg.rf.900ea7973052a24fb9ebd0313f240526.jpg,"{'dry': 0, 'green': 0, 'tender': 2}",2,0.6483756601810455,Grade C (Tender Water),#e65100,80.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 2, 'rate': 40.0, 'subtotal': 80.0}}"
744_jpg.rf.b082de700a03d7d48a14cff5374d3481.jpg,"{'dry': 0, 'green': 0, 'tender': 2}",2,0.8341539800167084,Grade C (Tender Water),#e65100,80.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 2, 'rate': 40.0, 'subtotal': 80.0}}"
752_jpg.rf.c8e8b9db474c4336c3c1e7b9c93e5688.jpg,"{'dry': 0, 'green': 0, 'tender': 1}",1,0.8645394444465637,Grade C (Tender Water),#e65100,40.0,"{'dry': {'count': 0, 'rate': 35.0, 'subtotal': 0.0}, 'green': {'count': 0, 'rate': 28.0, 'subtotal': 0.0}, 'tender': {'count': 1, 'rate': 40.0, 'subtotal': 40.0}}"
